TestNo,Status,Choice1_Type,Choice1_ID,Choice1_Desc,Choice2_Type,Choice2_ID,Choice2_Desc,Choice3_Type,Choice3_ID,Choice3_Desc
15453,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15454,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR CROSSMEMBER RED X,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR CROSSMEMBER X
15459,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
15483,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15484,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15485,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15487,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15490,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15491,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15494,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15496,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15498,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15499,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15500,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15501,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15503,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15504,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X,N/A,N/A,N/A
15507,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
15509,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
